,Date,MaxTemp,MinTemp,Precipitation,County,Deaths,Case,Vehicles,City,Category
16254,2018-04-03,43,39,0.26,,,,,New York City,Moderate
16255,2018-04-04,56,40,0.04,BRONX (5),1.0,360136.0,1.0,New York City,Light
16256,2018-04-05,45,34,0.0,,,,,New York City,Dry
16257,2018-04-06,62,37,0.11,,,,,New York City,Moderate
16258,2018-04-07,49,37,0.0,,,,,New York City,Dry
16259,2018-04-08,46,32,0.0,KINGS (47),1.0,360145.0,1.0,New York City,Dry
16260,2018-04-09,49,32,0.001,QUEENS (81),1.0,360165.0,1.0,New York City,Light
16261,2018-04-10,51,38,0.01,,,,,New York City,Light
16262,2018-04-11,51,37,0.0,,,,,New York City,Dry
16263,2018-04-12,63,46,0.0,,,,,New York City,Dry
16264,2018-04-13,82,60,0.0,,,,,New York City,Dry
16265,2018-04-14,77,44,0.0,,,,,New York City,Dry
16266,2018-04-15,44,38,0.47,,,,,New York City,Moderate
16267,2018-04-16,60,39,2.82,NEW YORK (61),1.0,360185.0,1.0,New York City,Very Heavy
16268,2018-04-17,47,39,0.001,,,,,New York City,Light
16269,2018-04-18,55,37,0.0,,,,,New York City,Dry
16270,2018-04-19,49,38,0.15,,,,,New York City,Moderate
16271,2018-04-20,50,37,0.0,,,,,New York City,Dry
16272,2018-04-21,63,39,0.0,,,,,New York City,Dry
16273,2018-04-22,67,44,0.0,,,,,New York City,Dry
16274,2018-04-23,68,46,0.0,BRONX (5),1.0,360155.0,1.0,New York City,Dry
16275,2018-04-23,68,46,0.0,BRONX (5),1.0,360161.0,1.0,New York City,Dry
16276,2018-04-23,68,46,0.0,QUEENS (81),1.0,360162.0,1.0,New York City,Dry
16277,2018-04-23,68,46,0.0,NEW YORK (61),1.0,360163.0,1.0,New York City,Dry
16278,2018-04-24,66,46,0.05,BRONX (5),1.0,360250.0,2.0,New York City,Moderate
16279,2018-04-25,60,52,0.95,,,,,New York City,Heavy
16280,2018-04-26,70,55,0.1,,,,,New York City,Moderate
16281,2018-04-27,59,51,0.05,BRONX (5),1.0,360182.0,1.0,New York City,Moderate
16282,2018-04-28,68,50,0.1,QUEENS (81),1.0,360196.0,1.0,New York City,Moderate
16283,2018-04-29,59,47,0.08,QUEENS (81),1.0,360180.0,1.0,New York City,Moderate
16284,2018-04-29,59,47,0.08,QUEENS (81),1.0,360349.0,1.0,New York City,Moderate
16285,2018-04-30,51,44,0.001,,,,,New York City,Light
16286,2018-05-01,80,48,0.0,,,,,New York City,Dry
16287,2018-05-02,90,65,0.0,,,,,New York City,Dry
16288,2018-05-03,92,70,0.02,NEW YORK (61),1.0,360186.0,1.0,New York City,Light
16289,2018-05-04,84,72,0.001,KINGS (47),1.0,360206.0,1.0,New York City,Light
16290,2018-05-05,76,61,0.001,,,,,New York City,Light
16291,2018-05-06,66,56,0.001,,,,,New York City,Light
16292,2018-05-07,77,54,0.0,QUEENS (81),1.0,360197.0,1.0,New York City,Dry
16293,2018-05-08,74,53,0.0,,,,,New York City,Dry
16294,2018-05-09,77,54,0.0,,,,,New York City,Dry
16295,2018-05-10,66,54,0.25,,,,,New York City,Moderate
16296,2018-05-11,73,60,0.001,,,,,New York City,Light
16297,2018-05-12,63,51,0.22,,,,,New York City,Moderate
16298,2018-05-13,54,52,0.1,,,,,New York City,Moderate
16299,2018-05-14,71,52,0.03,,,,,New York City,Light
16300,2018-05-15,88,61,0.58,,,,,New York City,Heavy
16301,2018-05-16,64,56,0.34,,,,,New York City,Moderate
16302,2018-05-17,71,56,0.22,,,,,New York City,Moderate
16303,2018-05-18,67,56,0.0,KINGS (47),1.0,360211.0,2.0,New York City,Dry
16304,2018-05-19,56,49,0.65,,,,,New York City,Heavy
16305,2018-05-20,81,56,0.001,,,,,New York City,Light
16306,2018-05-21,79,58,0.0,QUEENS (81),1.0,360212.0,1.0,New York City,Dry
16307,2018-05-22,68,55,0.29,,,,,New York City,Moderate
16308,2018-05-23,81,59,0.29,,,,,New York City,Moderate
16309,2018-05-24,83,63,0.0,QUEENS (81),1.0,360249.0,2.0,New York City,Dry
16310,2018-05-25,86,65,0.0,,,,,New York City,Dry
16311,2018-05-26,89,72,0.0,BRONX (5),1.0,360248.0,1.0,New York City,Dry
16312,2018-05-26,89,72,0.0,QUEENS (81),1.0,360253.0,2.0,New York City,Dry
16313,2018-05-27,80,56,0.44,RICHMOND (85),1.0,360255.0,2.0,New York City,Moderate
16314,2018-05-28,69,56,0.0,KINGS (47),1.0,360257.0,2.0,New York City,Dry
16315,2018-05-29,89,63,0.0,QUEENS (81),1.0,360259.0,1.0,New York City,Dry
16316,2018-05-30,78,61,0.0,,,,,New York City,Dry
16317,2018-05-31,68,63,0.1,,,,,New York City,Moderate
16318,2018-06-01,81,65,0.27,,,,,New York City,Moderate
16319,2018-06-02,87,66,0.08,,,,,New York City,Moderate
16320,2018-06-03,66,51,0.25,,,,,New York City,Moderate
16321,2018-06-04,71,51,0.16,,,,,New York City,Moderate
16322,2018-06-05,75,58,0.001,QUEENS (81),1.0,360313.0,1.0,New York City,Light
16323,2018-06-06,71,58,0.0,,,,,New York City,Dry
16324,2018-06-07,71,60,0.0,,,,,New York City,Dry
16325,2018-06-08,82,60,0.0,KINGS (47),1.0,360270.0,2.0,New York City,Dry
16326,2018-06-09,83,67,0.0,NEW YORK (61),1.0,360274.0,2.0,New York City,Dry
16327,2018-06-10,73,58,0.01,,,,,New York City,Light
16328,2018-06-11,73,58,0.0,,,,,New York City,Dry
16329,2018-06-12,75,57,0.0,KINGS (47),1.0,360286.0,2.0,New York City,Dry
16330,2018-06-13,78,63,0.04,,,,,New York City,Light
16331,2018-06-14,84,67,0.001,BRONX (5),1.0,360310.0,1.0,New York City,Light
16332,2018-06-15,76,63,0.0,,,,,New York City,Dry
16333,2018-06-16,85,64,0.0,KINGS (47),1.0,360303.0,2.0,New York City,Dry
16334,2018-06-17,91,66,0.0,RICHMOND (85),1.0,360312.0,2.0,New York City,Dry
16335,2018-06-17,91,66,0.0,BRONX (5),1.0,360317.0,1.0,New York City,Dry
16336,2018-06-18,91,73,0.08,KINGS (47),1.0,360333.0,1.0,New York City,Moderate
16337,2018-06-18,91,73,0.08,KINGS (47),1.0,360348.0,2.0,New York City,Moderate
16338,2018-06-19,88,75,0.07,,,,,New York City,Moderate
16339,2018-06-20,83,69,0.09,,,,,New York City,Moderate
16340,2018-06-21,83,65,0.59,,,,,New York City,Heavy
16341,2018-06-22,75,62,0.1,QUEENS (81),1.0,360321.0,1.0,New York City,Moderate
16342,2018-06-22,75,62,0.1,QUEENS (81),1.0,360322.0,2.0,New York City,Moderate
16343,2018-06-23,66,62,0.001,KINGS (47),1.0,360329.0,2.0,New York City,Light
16344,2018-06-24,84,66,0.001,KINGS (47),1.0,360327.0,1.0,New York City,Light
16345,2018-06-25,81,67,0.0,QUEENS (81),1.0,360332.0,1.0,New York City,Dry
16346,2018-06-26,78,61,0.0,,,,,New York City,Dry
16347,2018-06-27,73,66,0.01,,,,,New York City,Light
16348,2018-06-28,83,70,1.36,KINGS (47),1.0,360396.0,1.0,New York City,Heavy
16349,2018-06-29,89,70,0.0,RICHMOND (85),1.0,360344.0,1.0,New York City,Dry
16350,2018-06-30,93,72,0.0,KINGS (47),1.0,360347.0,1.0,New York City,Dry
16351,2018-07-01,96,79,0.0,KINGS (47),1.0,360354.0,2.0,New York City,Dry
16352,2018-07-01,96,79,0.0,BRONX (5),1.0,360356.0,2.0,New York City,Dry
16353,2018-07-01,96,79,0.0,QUEENS (81),1.0,360414.0,1.0,New York City,Dry
16354,2018-07-02,95,79,0.0,,,,,New York City,Dry
16355,2018-07-03,92,77,0.01,,,,,New York City,Light
16356,2018-07-04,86,77,0.0,,,,,New York City,Dry
16357,2018-07-05,90,76,0.0,KINGS (47),1.0,360358.0,1.0,New York City,Dry
16358,2018-07-06,80,69,0.23,KINGS (47),1.0,360398.0,1.0,New York City,Moderate
16359,2018-07-07,78,62,0.0,,,,,New York City,Dry
16360,2018-07-08,84,62,0.0,NEW YORK (61),1.0,360364.0,1.0,New York City,Dry
16361,2018-07-08,84,62,0.0,BRONX (5),1.0,360367.0,1.0,New York City,Dry
16362,2018-07-09,87,67,0.0,,,,,New York City,Dry
16363,2018-07-10,93,72,0.0,,,,,New York City,Dry
16364,2018-07-11,88,74,0.0,QUEENS (81),1.0,360365.0,1.0,New York City,Dry
16365,2018-07-12,84,64,0.71,KINGS (47),1.0,360368.0,2.0,New York City,Heavy
16366,2018-07-12,84,64,0.71,QUEENS (81),1.0,360377.0,2.0,New York City,Heavy
16367,2018-07-13,84,68,0.0,BRONX (5),1.0,360412.0,2.0,New York City,Dry
16368,2018-07-14,88,70,0.36,,,,,New York City,Moderate
16369,2018-07-15,83,69,0.64,NEW YORK (61),1.0,360408.0,1.0,New York City,Heavy
16370,2018-07-16,90,75,0.0,,,,,New York City,Dry
16371,2018-07-17,88,70,2.24,,,,,New York City,Very Heavy
16372,2018-07-18,85,66,0.0,,,,,New York City,Dry
16373,2018-07-19,83,66,0.0,NEW YORK (61),1.0,360389.0,1.0,New York City,Dry
16374,2018-07-20,82,69,0.0,,,,,New York City,Dry
16375,2018-07-21,79,65,0.63,QUEENS (81),1.0,360392.0,3.0,New York City,Heavy
16376,2018-07-22,79,70,1.06,,,,,New York City,Heavy
16377,2018-07-23,80,73,0.17,QUEENS (81),1.0,360394.0,1.0,New York City,Moderate
16378,2018-07-24,82,75,0.02,,,,,New York City,Light
16379,2018-07-25,77,72,0.73,,,,,New York City,Heavy
16380,2018-07-26,85,72,0.03,,,,,New York City,Light
16381,2018-07-27,86,68,0.25,KINGS (47),1.0,360411.0,1.0,New York City,Moderate
16382,2018-07-28,85,70,0.0,,,,,New York City,Dry
16383,2018-07-29,82,70,0.0,,,,,New York City,Dry
16384,2018-07-30,78,68,0.37,,,,,New York City,Moderate
16385,2018-07-31,82,68,0.0,,,,,New York City,Dry
16386,2018-08-01,84,74,0.1,KINGS (47),1.0,360425.0,3.0,New York City,Moderate
16387,2018-08-01,84,74,0.1,QUEENS (81),1.0,360458.0,2.0,New York City,Moderate
16388,2018-08-02,86,76,0.51,QUEENS (81),1.0,360434.0,1.0,New York City,Heavy
16389,2018-08-03,85,73,0.24,BRONX (5),1.0,360433.0,2.0,New York City,Moderate
16390,2018-08-04,84,72,0.74,,,,,New York City,Heavy
16391,2018-08-05,91,73,0.0,QUEENS (81),1.0,360438.0,2.0,New York City,Dry
16392,2018-08-06,92,77,0.0,QUEENS (81),1.0,360444.0,2.0,New York City,Dry
16393,2018-08-07,90,74,0.05,,,,,New York City,Moderate
16394,2018-08-08,90,76,0.0,,,,,New York City,Dry
16395,2018-08-09,86,73,0.61,,,,,New York City,Heavy
16396,2018-08-10,86,72,0.001,NEW YORK (61),1.0,360470.0,1.0,New York City,Light
16397,2018-08-11,80,70,2.9,,,,,New York City,Very Heavy
16398,2018-08-12,84,72,0.001,,,,,New York City,Light
16399,2018-08-13,75,71,0.66,,,,,New York City,Heavy
16400,2018-08-14,82,71,0.79,KINGS (47),1.0,360474.0,1.0,New York City,Heavy
16401,2018-08-14,82,71,0.79,QUEENS (81),1.0,360477.0,2.0,New York City,Heavy
16402,2018-08-15,86,70,0.0,,,,,New York City,Dry
16403,2018-08-16,88,76,0.0,,,,,New York City,Dry
16404,2018-08-17,87,72,1.04,,,,,New York City,Heavy
16405,2018-08-18,85,71,0.07,BRONX (5),1.0,360492.0,2.0,New York City,Moderate
16406,2018-08-18,85,71,0.07,QUEENS (81),1.0,360501.0,7.0,New York City,Moderate
16407,2018-08-19,72,67,0.02,QUEENS (81),1.0,360495.0,1.0,New York City,Light
16408,2018-08-19,72,67,0.02,BRONX (5),1.0,360496.0,1.0,New York City,Light
16409,2018-08-19,72,67,0.02,BRONX (5),1.0,360499.0,1.0,New York City,Light
16410,2018-08-20,74,67,0.001,BRONX (5),1.0,360502.0,2.0,New York City,Light
16411,2018-08-21,79,66,0.11,,,,,New York City,Moderate
16412,2018-08-22,82,71,0.72,KINGS (47),1.0,360505.0,1.0,New York City,Heavy
16413,2018-08-23,77,65,0.001,,,,,New York City,Light
16414,2018-08-24,82,65,0.0,,,,,New York City,Dry
16415,2018-08-25,80,68,0.0,,,,,New York City,Dry
16416,2018-08-26,83,69,0.0,,,,,New York City,Dry
16417,2018-08-27,88,74,0.0,,,,,New York City,Dry
16418,2018-08-28,94,79,0.0,,,,,New York City,Dry
16419,2018-08-29,92,81,0.0,,,,,New York City,Dry
16420,2018-08-30,90,78,0.0,,,,,New York City,Dry
16421,2018-08-31,78,69,0.03,,,,,New York City,Light
16422,2018-09-01,78,69,0.0,BRONX (5),1.0,360609.0,2.0,New York City,Dry
16423,2018-09-02,81,68,0.0,QUEENS (81),1.0,360530.0,2.0,New York City,Dry
16424,2018-09-03,90,75,0.0,QUEENS (81),1.0,360528.0,1.0,New York City,Dry
16425,2018-09-03,90,75,0.0,BRONX (5),1.0,360529.0,3.0,New York City,Dry
16426,2018-09-04,92,77,0.0,BRONX (5),1.0,360536.0,2.0,New York City,Dry
16427,2018-09-05,89,77,0.0,KINGS (47),1.0,360537.0,1.0,New York City,Dry
16428,2018-09-06,93,73,0.36,NEW YORK (61),1.0,360539.0,1.0,New York City,Moderate
16429,2018-09-07,75,69,0.001,,,,,New York City,Light
16430,2018-09-08,71,61,0.02,,,,,New York City,Light
16431,2018-09-09,62,55,0.45,QUEENS (81),1.0,360538.0,2.0,New York City,Moderate
16432,2018-09-10,64,54,0.93,BRONX (5),1.0,360542.0,2.0,New York City,Heavy
16433,2018-09-11,74,62,0.02,KINGS (47),1.0,360548.0,3.0,New York City,Light
16434,2018-09-12,77,71,0.15,,,,,New York City,Moderate
16435,2018-09-13,76,69,0.13,NEW YORK (61),1.0,360555.0,1.0,New York City,Moderate
16436,2018-09-14,75,68,0.001,BRONX (5),1.0,360560.0,2.0,New York City,Light
16437,2018-09-15,80,67,0.0,NEW YORK (61),1.0,360565.0,1.0,New York City,Dry
16438,2018-09-16,84,67,0.0,QUEENS (81),1.0,360636.0,1.0,New York City,Dry
16439,2018-09-17,79,68,0.01,QUEENS (81),1.0,360621.0,1.0,New York City,Light
16440,2018-09-17,79,68,0.01,KINGS (47),1.0,360625.0,2.0,New York City,Light
16441,2018-09-18,79,70,1.19,,,,,New York City,Heavy
16442,2018-09-19,81,68,0.001,,,,,New York City,Light
16443,2018-09-20,72,65,0.0,QUEENS (81),1.0,360568.0,1.0,New York City,Dry
16444,2018-09-20,72,65,0.0,KINGS (47),1.0,360570.0,1.0,New York City,Dry
16445,2018-09-20,72,65,0.0,NEW YORK (61),1.0,360593.0,1.0,New York City,Dry
16446,2018-09-21,72,67,0.0,,,,,New York City,Dry
16447,2018-09-22,74,62,0.0,KINGS (47),1.0,360596.0,2.0,New York City,Dry
16448,2018-09-22,74,62,0.0,QUEENS (81),1.0,360640.0,1.0,New York City,Dry
16449,2018-09-23,66,60,0.001,,,,,New York City,Light
16450,2018-09-24,69,57,0.0,,,,,New York City,Dry
16451,2018-09-25,73,59,1.95,QUEENS (81),1.0,360584.0,1.0,New York City,Very Heavy
16452,2018-09-25,73,59,1.95,BRONX (5),1.0,360619.0,1.0,New York City,Very Heavy
16453,2018-09-26,82,69,0.21,,,,,New York City,Moderate
16454,2018-09-27,72,61,0.001,KINGS (47),1.0,360573.0,1.0,New York City,Light
16455,2018-09-27,72,61,0.001,KINGS (47),1.0,360637.0,3.0,New York City,Light
16456,2018-09-28,65,56,0.77,,,,,New York City,Heavy
16457,2018-09-29,72,58,0.0,,,,,New York City,Dry
16458,2018-09-30,70,54,0.0,BRONX (5),1.0,360585.0,2.0,New York City,Dry
16459,2018-09-30,70,54,0.0,BRONX (5),1.0,360614.0,2.0,New York City,Dry
16460,2018-09-30,70,54,0.0,BRONX (5),1.0,360616.0,6.0,New York City,Dry
16461,2018-10-01,76,63,0.0,,,,,New York City,Dry
16462,2018-10-02,77,65,0.69,QUEENS (81),1.0,360595.0,2.0,New York City,Heavy
16463,2018-10-02,77,65,0.69,KINGS (47),1.0,360736.0,1.0,New York City,Heavy
16464,2018-10-03,74,63,0.0,NEW YORK (61),1.0,360677.0,1.0,New York City,Dry
16465,2018-10-04,76,61,0.04,,,,,New York City,Light
16466,2018-10-05,71,60,0.0,NEW YORK (61),1.0,360600.0,1.0,New York City,Dry
16467,2018-10-06,68,63,0.0,KINGS (47),1.0,360630.0,2.0,New York City,Dry
16468,2018-10-07,79,67,0.0,,,,,New York City,Dry
16469,2018-10-08,74,64,0.0,,,,,New York City,Dry
16470,2018-10-09,77,66,0.001,,,,,New York City,Light
16471,2018-10-10,80,71,0.0,QUEENS (81),1.0,360634.0,2.0,New York City,Dry
16472,2018-10-11,77,69,0.84,KINGS (47),1.0,360635.0,1.0,New York City,Heavy
16473,2018-10-11,77,69,0.84,KINGS (47),1.0,360646.0,1.0,New York City,Heavy
16474,2018-10-12,68,51,0.43,,,,,New York City,Moderate
16475,2018-10-13,55,46,0.1,,,,,New York City,Moderate
16476,2018-10-14,58,47,0.0,QUEENS (81),1.0,360762.0,2.0,New York City,Dry
16477,2018-10-15,68,52,0.05,NEW YORK (61),1.0,360660.0,2.0,New York City,Moderate
16478,2018-10-16,60,47,0.01,,,,,New York City,Light
16479,2018-10-17,61,46,0.0,,,,,New York City,Dry
16480,2018-10-18,50,42,0.0,KINGS (47),1.0,360679.0,1.0,New York City,Dry
16481,2018-10-19,60,43,0.0,KINGS (47),1.0,360663.0,1.0,New York City,Dry
16482,2018-10-20,62,51,0.06,,,,,New York City,Moderate
16483,2018-10-21,51,39,0.001,QUEENS (81),1.0,360670.0,1.0,New York City,Light
16484,2018-10-22,50,39,0.0,,,,,New York City,Dry
16485,2018-10-23,63,49,0.001,,,,,New York City,Light
16486,2018-10-24,54,44,0.0,,,,,New York City,Dry
16487,2018-10-25,51,40,0.0,,,,,New York City,Dry
16488,2018-10-26,50,38,0.001,,,,,New York City,Light
16489,2018-10-27,51,44,1.27,NEW YORK (61),1.0,360684.0,4.0,New York City,Heavy
16490,2018-10-28,52,45,0.07,,,,,New York City,Moderate
16491,2018-10-29,56,47,0.03,,,,,New York City,Light
16492,2018-10-30,55,42,0.0,,,,,New York City,Dry
16493,2018-10-31,64,44,0.0,NEW YORK (61),1.0,360742.0,2.0,New York City,Dry
16494,2018-11-01,70,57,0.0,,,,,New York City,Dry
16495,2018-11-02,72,64,0.22,QUEENS (81),1.0,360803.0,1.0,New York City,Moderate
16496,2018-11-03,65,48,0.37,NEW YORK (61),1.0,360703.0,2.0,New York City,Moderate
16497,2018-11-03,65,48,0.37,QUEENS (81),1.0,360753.0,1.0,New York City,Moderate
16498,2018-11-04,55,43,0.0,,,,,New York City,Dry
16499,2018-11-05,53,48,0.3,QUEENS (81),1.0,360760.0,1.0,New York City,Moderate
16500,2018-11-06,59,49,0.68,,,,,New York City,Heavy
16501,2018-11-07,62,51,0.0,QUEENS (81),1.0,360691.0,1.0,New York City,Dry
16502,2018-11-07,62,51,0.0,BRONX (5),1.0,360732.0,1.0,New York City,Dry
16503,2018-11-08,56,45,0.0,QUEENS (81),1.0,360707.0,1.0,New York City,Dry
16504,2018-11-09,52,40,0.77,,,,,New York City,Heavy
16505,2018-11-10,50,34,0.03,QUEENS (81),2.0,360710.0,2.0,New York City,Light
16506,2018-11-10,50,34,0.03,KINGS (47),1.0,360721.0,1.0,New York City,Light
16507,2018-11-10,50,34,0.03,QUEENS (81),1.0,360755.0,1.0,New York City,Light
16508,2018-11-11,46,33,0.0,QUEENS (81),1.0,360708.0,1.0,New York City,Dry
16509,2018-11-12,49,37,0.04,,,,,New York City,Light
16510,2018-11-13,50,43,1.06,,,,,New York City,Heavy
16511,2018-11-14,43,32,0.0,,,,,New York City,Dry
16512,2018-11-15,40,28,1.16,QUEENS (81),1.0,360740.0,4.0,New York City,Heavy
16513,2018-11-15,40,28,1.16,NEW YORK (61),1.0,360759.0,1.0,New York City,Heavy
16514,2018-11-16,45,34,0.31,,,,,New York City,Moderate
16515,2018-11-17,47,37,0.0,BRONX (5),1.0,360730.0,2.0,New York City,Dry
16516,2018-11-18,44,39,0.0,,,,,New York City,Dry
16517,2018-11-19,50,41,0.0,,,,,New York City,Dry
16518,2018-11-20,47,39,0.001,,,,,New York City,Light
16519,2018-11-21,44,27,0.001,KINGS (47),1.0,360747.0,6.0,New York City,Light
16520,2018-11-22,28,17,0.0,,,,,New York City,Dry
16521,2018-11-23,32,15,0.0,QUEENS (81),1.0,360745.0,2.0,New York City,Dry
16522,2018-11-24,49,31,0.97,,,,,New York City,Heavy
16523,2018-11-25,55,45,0.81,,,,,New York City,Heavy
16524,2018-11-26,53,45,0.85,NEW YORK (61),1.0,360744.0,1.0,New York City,Heavy
16525,2018-11-26,53,45,0.85,QUEENS (81),1.0,360798.0,1.0,New York City,Heavy
16526,2018-11-27,45,37,0.03,,,,,New York City,Light
16527,2018-11-28,42,36,0.0,QUEENS (81),1.0,360746.0,1.0,New York City,Dry
16528,2018-11-29,46,38,0.0,,,,,New York City,Dry
16529,2018-11-30,43,38,0.02,,,,,New York City,Light
16530,2018-12-01,46,36,0.05,KINGS (47),1.0,360770.0,1.0,New York City,Moderate
16531,2018-12-01,46,36,0.05,BRONX (5),1.0,360771.0,1.0,New York City,Moderate
16532,2018-12-02,56,42,0.59,,,,,New York City,Heavy
16533,2018-12-03,55,46,0.0,,,,,New York City,Dry
16534,2018-12-04,46,31,0.0,KINGS (47),1.0,360849.0,1.0,New York City,Dry
16535,2018-12-05,37,28,0.0,,,,,New York City,Dry
16536,2018-12-06,40,30,0.0,,,,,New York City,Dry
16537,2018-12-07,39,28,0.0,KINGS (47),1.0,360776.0,2.0,New York City,Dry
16538,2018-12-08,36,24,0.0,,,,,New York City,Dry
16539,2018-12-09,36,28,0.0,,,,,New York City,Dry
16540,2018-12-10,39,29,0.0,KINGS (47),1.0,360774.0,2.0,New York City,Dry
16541,2018-12-10,39,29,0.0,KINGS (47),1.0,360837.0,1.0,New York City,Dry
16542,2018-12-11,41,29,0.0,KINGS (47),1.0,360787.0,1.0,New York City,Dry
16543,2018-12-12,41,33,0.0,KINGS (47),1.0,360804.0,1.0,New York City,Dry
16544,2018-12-13,40,33,0.03,,,,,New York City,Light
16545,2018-12-14,51,40,0.1,KINGS (47),1.0,360800.0,1.0,New York City,Moderate
16546,2018-12-15,52,46,0.14,,,,,New York City,Moderate
16547,2018-12-16,46,35,1.43,BRONX (5),1.0,360843.0,1.0,New York City,Heavy
16548,2018-12-17,46,37,0.03,QUEENS (81),1.0,360801.0,1.0,New York City,Light
16549,2018-12-18,40,28,0.0,QUEENS (81),1.0,360802.0,1.0,New York City,Dry
16550,2018-12-18,40,28,0.0,NEW YORK (61),1.0,360845.0,1.0,New York City,Dry
16551,2018-12-19,42,26,0.0,RICHMOND (85),1.0,360815.0,1.0,New York City,Dry
16552,2018-12-20,47,37,0.22,NEW YORK (61),1.0,360817.0,1.0,New York City,Moderate
16553,2018-12-21,61,47,1.61,,,,,New York City,Very Heavy
16554,2018-12-22,54,40,0.02,,,,,New York City,Light
16555,2018-12-23,43,36,0.0,,,,,New York City,Dry
16556,2018-12-24,43,36,0.12,,,,,New York City,Moderate
16557,2018-12-25,40,33,0.0,,,,,New York City,Dry
16558,2018-12-26,43,32,0.0,,,,,New York City,Dry
16559,2018-12-27,44,37,0.0,,,,,New York City,Dry
16560,2018-12-28,60,43,1.15,,,,,New York City,Heavy
16561,2018-12-29,57,39,0.0,NEW YORK (61),1.0,360824.0,6.0,New York City,Dry
16562,2018-12-30,40,33,0.001,BRONX (5),1.0,360851.0,1.0,New York City,Light
16563,2018-12-31,48,36,1.02,QUEENS (81),1.0,360823.0,1.0,New York City,Heavy
16564,2018-12-31,48,36,1.02,RICHMOND (85),1.0,360825.0,1.0,New York City,Heavy
16565,2018-12-31,48,36,1.02,KINGS (47),1.0,360844.0,1.0,New York City,Heavy
16566,2014-01-01,41,23,0.0,,,,,Philadelphia,Dry
16567,2014-01-02,35,22,0.4,,,,,Philadelphia,Moderate
16568,2014-01-03,22,11,0.3,,,,,Philadelphia,Moderate
16569,2014-01-04,29,8,0.0,,,,,Philadelphia,Dry
16570,2014-01-05,53,18,0.18,,,,,Philadelphia,Moderate
16571,2014-01-06,60,13,0.35,PHILADELPHIA (101),1.0,420032.0,1.0,Philadelphia,Moderate
16572,2014-01-07,13,4,0.0,,,,,Philadelphia,Dry
16573,2014-01-08,26,10,0.0,,,,,Philadelphia,Dry
16574,2014-01-09,35,24,0.0,,,,,Philadelphia,Dry
16575,2014-01-10,37,27,0.42,,,,,Philadelphia,Moderate
16576,2014-01-11,61,36,0.76,,,,,Philadelphia,Heavy
16577,2014-01-12,52,33,0.01,,,,,Philadelphia,Light
16578,2014-01-13,57,28,0.0,,,,,Philadelphia,Dry
16579,2014-01-14,51,37,0.17,,,,,Philadelphia,Moderate
16580,2014-01-15,48,35,0.001,,,,,Philadelphia,Light
16581,2014-01-16,39,27,0.001,,,,,Philadelphia,Light
16582,2014-01-17,45,25,0.0,,,,,Philadelphia,Dry
16583,2014-01-18,39,23,0.001,,,,,Philadelphia,Light
16584,2014-01-19,42,21,0.0,,,,,Philadelphia,Dry
16585,2014-01-20,51,33,0.0,,,,,Philadelphia,Dry
16586,2014-01-21,38,14,0.7,,,,,Philadelphia,Heavy
16587,2014-01-22,16,4,0.01,,,,,Philadelphia,Light
16588,2014-01-23,22,8,0.0,,,,,Philadelphia,Dry
16589,2014-01-24,19,8,0.0,,,,,Philadelphia,Dry
16590,2014-01-25,27,19,0.15,,,,,Philadelphia,Moderate
16591,2014-01-26,31,15,0.03,PHILADELPHIA (101),1.0,420031.0,1.0,Philadelphia,Light
16592,2014-01-27,46,21,0.0,,,,,Philadelphia,Dry
16593,2014-01-28,21,12,0.001,,,,,Philadelphia,Light
16594,2014-01-29,21,12,0.07,,,,,Philadelphia,Moderate
16595,2014-01-30,28,10,0.0,,,,,Philadelphia,Dry
16596,2014-01-31,46,20,0.0,,,,,Philadelphia,Dry
16597,2014-02-01,48,30,0.0,,,,,Philadelphia,Dry
16598,2014-02-02,53,29,0.0,PHILADELPHIA (101),1.0,420064.0,1.0,Philadelphia,Dry
16599,2014-02-03,45,31,1.15,,,,,Philadelphia,Heavy
16600,2014-02-04,35,24,0.01,,,,,Philadelphia,Light
16601,2014-02-05,38,31,1.43,,,,,Philadelphia,Heavy
16602,2014-02-06,32,24,0.0,,,,,Philadelphia,Dry
16603,2014-02-07,35,22,0.0,,,,,Philadelphia,Dry
16604,2014-02-08,30,24,0.001,,,,,Philadelphia,Light
16605,2014-02-09,31,22,0.15,,,,,Philadelphia,Moderate
16606,2014-02-10,29,18,0.0,,,,,Philadelphia,Dry
16607,2014-02-11,27,16,0.0,,,,,Philadelphia,Dry
16608,2014-02-12,27,12,0.05,,,,,Philadelphia,Moderate
